100	106.141
1100	133.181
2100	164.798
3100	176.625
4100	152.227
5100	182.931
6100	170.035
7100	160.542
8100	160.614
9100	167.224
10100	176.541
11100	216.829
12100	249.422
13100	212.538
14100	196.892
15100	214.443
16100	220.614
17100	219.269
18100	220.306
19100	178.19
20100	178.31
21100	213.497
22100	220.405
23100	206.26
24100	218.377
25100	191.023
26100	233.806
27100	215.667
28100	258.616
29100	249.851
30100	274.507
31100	250.365
32100	256.492
33100	279.806
34100	261.176
35100	258.781
36100	255.474
37100	203.86
38100	222.736
39100	237.578
40100	232.235
41100	196.38
42100	197.337
43100	195.599
44100	195.549
45100	205.58
46100	227.305
47100	297.184
48100	220.253
49100	196.462
50100	197.519
51100	204.906
52100	285.837
53100	214.821
54100	206.898
55100	207.791
56100	214.76
57100	243.309
58100	264.473
59100	242.497
60100	255.746
61100	225.808
62100	229.842
63100	212.169
64100	209.266
65100	285.975
66100	224.693
67100	236.233
68100	240.557
69100	257.594
70100	225.536
71100	261.091
72100	232.338
73100	284.104
74100	265.702
75100	218.456
76100	245.913
77100	239.804
78100	232.362
79100	238.144
80100	213.687
81100	256.902
82100	241.515
83100	232.383
84100	220.742
85100	218.625
86100	212.929
87100	209.038
88100	210.584
89100	220.836
90100	251.277
91100	290.256
92100	216.281
93100	219.822
94100	215.11
95100	216.205
96100	211.45
97100	214.992
98100	211.629
99100	212.189
100100	219.927
101100	238.014
102100	299.493
103100	292.511
104100	259.59
105100	220.964
106100	210.405
107100	211.142
108100	221.058
109100	268.674
110100	260.541
111100	228.734
112100	221.377
113100	213.072
114100	214.183
115100	217.535
116100	214.715
117100	214.303
118100	214.947
119100	214.947
120100	224.528
121100	234.893
122100	342.614
123100	280.312
124100	234.054
125100	269.138
126100	250.348
127100	256.767
128100	247.866
129100	251.484
130100	258.265
131100	221.498
132100	254.676
133100	247.672
134100	222.981
135100	225.156
136100	238.897
137100	230.228
138100	231.434
139100	221.373
140100	223.267
141100	222.102
142100	222.001
143100	225.891
144100	226.177
145100	353.18
146100	267.41
147100	220.328
148100	291.289
149100	262.899
150100	229.712
151100	239.426
152100	260.45
153100	231.495
154100	225.989
155100	221.794
156100	293.765
157100	230.733
158100	222.811
159100	224.623
160100	224.492
161100	224.871
162100	225.968
163100	228.457
164100	322.628
165100	247.922
166100	226.55
167100	235.702
168100	324.006
169100	248.328
170100	224.999
171100	228.251
172100	226.182
173100	225.9
174100	242.291
175100	312.833
176100	240.29
177100	226.776
178100	228.315
179100	228.355
180100	230.383
181100	228.79
182100	228.838
183100	311.211
184100	273.061
185100	225.915
186100	226.683
187100	227.369
188100	228.597
189100	294.848
190100	249.617
191100	230.381
192100	230.354
193100	230.751
194100	252.602
195100	334.699
196100	237.79
197100	231.168
198100	235.887
199100	231.2
200100	233.473
201100	232.533
202100	313.42
203100	279.151
204100	229.37
205100	232.399
206100	232.081
207100	231.857
208100	294.94
209100	246.347
210100	232.981
211100	233.611
212100	237.979
213100	233.944
214100	258.529
215100	319.243
216100	242.222
217100	230.896
218100	232.541
219100	233.234
220100	232.91
221100	270.013
222100	241.485
223100	232.575
224100	333.103
225100	246.418
226100	251.597
227100	249.616
228100	246.453
229100	246.891
230100	238.04
231100	237.816
232100	236.403
233100	241.682
234100	289.848
235100	248.997
236100	240.32
237100	236.902
238100	237.99
239100	271.383
240100	314.901
241100	235.334
242100	237.494
243100	237.702
244100	341.363
245100	268.112
246100	241.724
247100	244.658
248100	240.052
249100	248.28
250100	238.662
251100	242.805
252100	238.425
253100	265.074
254100	241.651
255100	244.172
256100	239.337
257100	239.909
258100	367.668
259100	239.226
260100	241.427
261100	249.698
262100	254.914
263100	256.896
264100	252.551
265100	244.418
266100	246.947
267100	242.267
268100	241.386
269100	240.837
270100	244.645
271100	240.085
272100	239.135
273100	256.508
274100	341.377
275100	291.581
276100	245.735
277100	246.174
278100	241.279
279100	240.36
280100	240.565
281100	240.321
282100	331.953
283100	266.102
284100	240.077
285100	246.941
286100	248.291
287100	243.121
288100	242.879
289100	245.524
290100	243.219
291100	240.523
292100	256.768
293100	255.885
294100	371.66
295100	259.014
296100	266.243
297100	244.34
298100	243.656
299100	243.774
300100	257.278
301100	255.292
302100	248.784
303100	247.892
304100	249.496
305100	245.223
306100	245.35
307100	244.692
308100	248.239
309100	247.738
310100	245.033
