100	1026
10100	14870
20100	25967
30100	37216
40100	51312
50100	71137
60100	76485
70100	86511
80100	99134
90100	114364
100100	121322
110100	129652
120100	149062
130100	162595
140100	203065
150100	222457
160100	195937
170100	206240
180100	257817
190100	245300
200100	267882
210100	271424
220100	291498
230100	300135
240100	317760
250100	305588
260100	340137
270100	349881
280100	352588
290100	372351
300100	389117
310100	397971
320100	377588
330100	420073
340100	428530
350100	440314
360100	677614
370100	527351
380100	493997
390100	490376
400100	497400
410100	530575
420100	579462
430100	640283
440100	606095
450100	603892
460100	605518
470100	637932
480100	611756
490100	632134
500100	644336
510100	648535
520100	684364
530100	676657
540100	695386
550100	691221
560100	681455
570100	728645
580100	731865
590100	720021
600100	763775
610100	742274
620100	796458
630100	766698
640100	820195
650100	786814
660100	820598
670100	857627
680100	854574
690100	898944
700100	848236
710100	914048
720100	936657
730100	939405
740100	941213
750100	929910
760100	950335
770100	987215
780100	980984
790100	998981
800100	1035964
810100	1045875
820100	1023698
830100	1073595
840100	1074969
850100	1067762
860100	1128482
870100	1078065
880100	1121518
890100	1177298
900100	1145522
910100	1161700
920100	1168323
930100	1198281
940100	1226953
950100	1223822
960100	1223798
970100	1269541
980100	1327638
990100	1308245
1000100	1284427
