100	349
1100	1415.8
2100	1301.4
3100	4102
4100	3693.6
5100	6753.4
6100	4614.2
7100	6109.2
8100	6872.8
9100	5705.8
10100	6391.6
11100	22941.6
12100	15219.8
13100	10567.4
14100	18167.2
15100	16408.2
16100	28393.2
17100	26694.6
18100	49392
19100	25509.6
20100	21107.8
21100	28485.8
22100	20822.4
23100	57405
24100	38508.8
25100	45824
26100	42154
27100	20547.2
28100	31887
29100	24161.8
30100	39558.2
31100	33005.8
32100	41003.4
33100	28250.4
34100	41955.4
35100	35125.2
36100	55811.8
37100	39266.2
38100	56559.6
39100	61952.2
40100	39028.6
41100	59966.6
42100	26481
43100	58343.8
44100	72907.8
45100	76271.6
46100	50178.4
47100	55481.8
48100	48223.8
49100	50898.2
50100	41722.2
51100	69738.6
52100	67041
53100	86898.8
54100	75688.6
55100	77145.8
56100	88800.2
57100	36659.4
58100	80999.8
59100	36860.2
60100	110563
61100	102394
62100	62869.8
63100	60791.4
64100	88702.2
65100	85787.4
66100	65576.6
67100	98478.2
68100	64321.2
69100	58110.4
70100	93683.4
71100	105494
72100	91267.8
73100	78048
74100	141518
75100	133392
76100	121315
77100	65903.6
78100	134307
79100	89923.2
80100	129155
81100	66262.8
82100	159915
83100	107492
84100	98082.4
85100	99246.4
86100	125000
87100	93645.8
88100	128781
89100	100671
90100	78889.6
91100	122140
92100	73981.4
93100	117303
94100	95200
95100	126441
96100	97774.2
97100	65945.6
98100	149027
99100	110870
100100	63279.8
