100	203.4
1100	1422.2
2100	1311.2
3100	3814.6
4100	4383.8
5100	7118
6100	4765.4
7100	6266.4
8100	9068.6
9100	9821.6
10100	8406.8
11100	21286.4
12100	13959.6
13100	9404
14100	17808
15100	20904.4
16100	29561
17100	23762.8
18100	36150.2
19100	21155.2
20100	17263
21100	27813
22100	18219.8
23100	35947.2
24100	28551
25100	33776.6
26100	37077
27100	16839
28100	30383
29100	23257.8
30100	45227.6
31100	35374.8
32100	40471.8
33100	26291.6
34100	37736.8
35100	36841
36100	59204.8
37100	48294.8
38100	62964
39100	55791.4
40100	32733.2
41100	48397.6
42100	39069.2
43100	57756.8
44100	115238
45100	125709
46100	59206
47100	72028.2
48100	60595.2
49100	53852.6
50100	48536.4
51100	77689
52100	98237.4
53100	102719
54100	76627.6
55100	86523.2
56100	96111.8
57100	40063
58100	85123.4
59100	44864
60100	116323
61100	107272
62100	68264.6
63100	70564
64100	96426
65100	83289.2
66100	65791.8
67100	94973.8
68100	75543.4
69100	70729.2
70100	127777
71100	110038
72100	118639
73100	100171
74100	157205
75100	137072
76100	131843
77100	61832.4
78100	137116
79100	103384
80100	124320
81100	74297.2
82100	169763
83100	111172
84100	110505
85100	125174
86100	141534
87100	114270
88100	151370
89100	108028
90100	85111
91100	114837
92100	68526.8
93100	114373
94100	90217.8
95100	126844
96100	100756
97100	74761.2
98100	146227
99100	110571
100100	67548.2
