100	283
1100	2375.6
2100	4110.2
3100	4936.6
4100	6706.2
5100	7652
6100	9622.6
7100	10583
8100	11843.2
9100	12951.8
10100	14704.4
11100	16292.4
12100	17933
13100	21376.4
14100	24359.4
15100	28155.8
16100	28072.4
17100	28462
18100	30287.2
19100	26898.4
20100	34181
21100	33256.8
22100	33913
23100	44177
24100	42798.4
25100	39353.4
26100	49297.8
27100	56340.4
28100	45318
29100	56320.2
30100	48118.8
31100	52714.2
32100	57170
33100	55279
34100	56921.6
35100	58364.4
36100	80157.8
37100	80239.8
38100	84258.6
39100	74534.6
40100	70615.2
41100	70505.4
42100	82344
43100	73037
44100	82669.4
45100	97155.8
46100	85946.6
47100	107495
48100	99454.2
49100	87728.8
50100	76848
51100	83579.4
52100	87739.4
53100	92073
54100	96436.4
55100	92482
56100	102767
57100	92360.6
58100	109772
59100	105336
60100	106824
61100	111676
62100	106997
63100	115354
64100	100964
65100	107922
66100	109853
67100	113188
68100	108440
69100	113324
70100	111682
71100	111435
72100	122336
73100	128247
74100	125080
75100	126730
76100	128956
77100	128634
78100	144672
79100	144142
80100	161258
81100	133401
82100	140115
83100	140294
84100	147182
85100	142187
86100	151277
87100	148175
88100	139850
89100	149925
90100	156362
91100	151763
92100	161183
93100	162649
94100	144496
95100	166989
96100	167420
97100	162799
98100	161514
99100	163185
100100	160936
