100	254
1100	2113.6
2100	3821.8
3100	6062.4
4100	7494.4
5100	7761.2
6100	9764.4
7100	15428.8
8100	13100.4
9100	13452.4
10100	14816
11100	18873.6
12100	22170.8
13100	26205.6
14100	27114.8
15100	30097.4
16100	27292.4
17100	32094.2
18100	33681
19100	32270.6
20100	47338.6
21100	52578.2
22100	64746.2
23100	49308.6
24100	65934
25100	49859.6
26100	59997.6
27100	72926.2
28100	62459.2
29100	66915.2
30100	67167.4
31100	72520.6
32100	106450
33100	90936.8
34100	76337
35100	67149.4
36100	73514.6
37100	65693.6
38100	75574.6
39100	67875.6
40100	76343
41100	91679.4
42100	198449
43100	119439
44100	107719
45100	94185
46100	94142
47100	104194
48100	89502.4
49100	87818.2
50100	93944.2
51100	90575
52100	90713
53100	94209.6
54100	100192
55100	90500.2
56100	109401
57100	105329
58100	134281
59100	116666
60100	102684
61100	100963
62100	110788
63100	105455
64100	100476
65100	108323
66100	106604
67100	122384
68100	119844
69100	122168
70100	121244
71100	127593
72100	113766
73100	138084
74100	130699
75100	138574
76100	135684
77100	124629
78100	138300
79100	125374
80100	143330
81100	136844
82100	135433
83100	145500
84100	141588
85100	156197
86100	144429
87100	158601
88100	144283
89100	165808
90100	153512
91100	154115
92100	165803
93100	166213
94100	159150
95100	175685
96100	159575
97100	159033
98100	169387
99100	169078
100100	167753
